,U_AGENT_EXECUTING,U_AGENT_QUEUING,U_AGENT_QUEUING_EXEC,U_AGENT_SCHEDULING,U_UMGR_BINDING,U_UMGR_SCHEDULING,experiment,hid,pid,sid,uid
17316,582.586299896,0.00139999389648,0.00130009651184,604.792999983,0.204699993134,1.78299999237,exp6,fnal.gov,pilot.0063,rp.session.radical.mturilli.017099.0000,unit.000468
17317,669.995800018,0.00169992446899,0.00200009346008,676.600199938,0.204699993134,1.78259992599,exp6,fnal.gov,pilot.0021,rp.session.radical.mturilli.017099.0000,unit.000469
17318,619.628599882,0.00399994850159,0.00139999389648,609.523400068,0.204699993134,1.78220009804,exp6,fnal.gov,pilot.0103,rp.session.radical.mturilli.017099.0000,unit.000470
17319,406.416300058,0.00169992446899,0.00160002708435,410.380000114,0.204699993134,1.78189992905,exp6,CRUSH.OSG,pilot.0045,rp.session.radical.mturilli.017099.0000,unit.000471
17320,641.665099859,0.00139999389648,0.00130009651184,690.853699923,0.204699993134,1.78150010109,exp6,fnal.gov,pilot.0064,rp.session.radical.mturilli.017099.0000,unit.000472
17321,658.350399971,0.00220012664795,0.00169992446899,0.000699996948242,0.204699993134,1.78110003471,exp6,fnal.gov,pilot.0111,rp.session.radical.mturilli.017099.0000,unit.000473
17322,668.221199989,0.00210022926331,0.00220012664795,566.651699781,0.204699993134,1.78069996834,exp6,usatlas.bnl.gov,pilot.0094,rp.session.radical.mturilli.017099.0000,unit.000474
17323,610.628200054,0.00189995765686,0.0019998550415,600.389700174,0.204699993134,1.78030014038,exp6,fnal.gov,pilot.0115,rp.session.radical.mturilli.017099.0000,unit.000475
17324,544.554900169,0.00390005111694,0.00149989128113,552.000499964,0.204699993134,1.77990007401,exp6,fnal.gov,pilot.0105,rp.session.radical.mturilli.017099.0000,unit.000476
17325,690.692899942,0.00189995765686,0.00130009651184,672.878099918,0.204699993134,1.77950000763,exp6,fnal.gov,pilot.0098,rp.session.radical.mturilli.017099.0000,unit.000477
17326,648.656100035,0.00310015678406,0.00250005722046,462.992699862,0.204699993134,1.77920007706,exp6,phys.uconn.edu,pilot.0070,rp.session.radical.mturilli.017099.0000,unit.000478
17327,326.620100021,0.0136001110077,0.00879979133606,341.141700029,0.204699993134,1.77880001068,exp6,usatlas.bnl.gov,pilot.0096,rp.session.radical.mturilli.017099.0000,unit.000479
17328,688.165600061,0.00180006027222,0.0019998550415,759.295300007,0.204699993134,1.77839994431,exp6,fnal.gov,pilot.0023,rp.session.radical.mturilli.017099.0000,unit.000480
17329,631.63470006,0.00139999389648,0.00149989128113,614.864900112,0.204699993134,1.77800011635,exp6,fnal.gov,pilot.0067,rp.session.radical.mturilli.017099.0000,unit.000481
17330,345.905600071,0.00250005722046,0.0025999546051,314.115599871,0.204699993134,1.77769994736,exp6,usatlas.bnl.gov,pilot.0097,rp.session.radical.mturilli.017099.0000,unit.000482
17331,666.676100016,0.0019998550415,0.00160002708435,670.619199991,0.204699993134,1.7773001194,exp6,fnal.gov,pilot.0020,rp.session.radical.mturilli.017099.0000,unit.000483
17332,580.586800098,0.00160002708435,0.00179982185364,620.093300104,0.204699993134,1.77690005302,exp6,fnal.gov,pilot.0116,rp.session.radical.mturilli.017099.0000,unit.000484
17333,575.59559989,0.00200009346008,0.00160002708435,537.497400045,0.204699993134,1.77649998665,exp6,fnal.gov,pilot.0117,rp.session.radical.mturilli.017099.0000,unit.000485
17334,150.157800198,0.00160002708435,0.00209999084473,143.468499899,0.204699993134,1.77609992027,exp6,its.osg,pilot.0085,rp.session.radical.mturilli.017099.0000,unit.000486
17335,639.648000002,0.00189995765686,0.00150012969971,589.394799948,0.204699993134,1.7757999897,exp6,fnal.gov,pilot.0075,rp.session.radical.mturilli.017099.0000,unit.000487
17336,354.357500076,0.00200009346008,0.00209999084473,352.832000017,0.204699993134,1.77539992332,exp6,fnal.gov,pilot.0019,rp.session.radical.mturilli.017099.0000,unit.000488
17337,614.621200085,0.00149989128113,0.00180006027222,708.451600075,0.204699993134,1.77500009537,exp6,fnal.gov,pilot.0110,rp.session.radical.mturilli.017099.0000,unit.000489
17338,367.36619997,0.00150012969971,0.00160002708435,388.642399788,0.204699993134,1.77460002899,exp6,CRUSH.OSG,pilot.0004,rp.session.radical.mturilli.017099.0000,unit.000490
17339,148.145399809,0.00129985809326,0.00150012969971,137.879100084,0.204699993134,1.77419996262,exp6,its.osg,pilot.0085,rp.session.radical.mturilli.017099.0000,unit.000491
17340,357.387399912,0.00149989128113,0.207299947739,357.979200125,0.204699993134,1.77380013466,exp6,n0x.10.2.x.x,pilot.0000,rp.session.radical.mturilli.017099.0000,unit.000492
17341,651.649200201,0.00189995765686,0.00159978866577,651.495100021,0.204699993134,1.77340006828,exp6,fnal.gov,pilot.0127,rp.session.radical.mturilli.017099.0000,unit.000493
17342,309.318099976,0.000999927520752,0.00129985809326,304.318900108,0.204699993134,1.77300000191,exp6,n0x.10.2.x.x,pilot.0040,rp.session.radical.mturilli.017099.0000,unit.000494
17343,315.322600126,0.00119996070862,0.00119996070862,304.81340003,0.204699993134,1.77270007133,exp6,n0x.10.2.x.x,pilot.0026,rp.session.radical.mturilli.017099.0000,unit.000495
17344,681.704299927,0.00130009651184,0.00160002708435,637.31159997,0.204699993134,1.77230000496,exp6,fnal.gov,pilot.0023,rp.session.radical.mturilli.017099.0000,unit.000496
17345,645.642299891,0.00239992141724,0.00139999389648,595.913900137,0.204699993134,1.77189993858,exp6,fnal.gov,pilot.0098,rp.session.radical.mturilli.017099.0000,unit.000497
17346,364.381700039,0.00220012664795,0.00229978561401,365.35010004,0.204699993134,1.77150011063,exp6,CRUSH.OSG,pilot.0007,rp.session.radical.mturilli.017099.0000,unit.000498
17347,574.581899881,0.00169992446899,0.00139999389648,649.165500164,0.204699993134,1.77099990845,exp6,fnal.gov,pilot.0032,rp.session.radical.mturilli.017099.0000,unit.000499
17348,660.66689992,0.00209999084473,0.00139999389648,651.591200113,0.204699993134,1.77069997787,exp6,fnal.gov,pilot.0024,rp.session.radical.mturilli.017099.0000,unit.000500
17349,317.151800156,0.00119996070862,0.00149989128113,262.821099997,0.204699993134,1.7702999115,exp6,fnal.gov,pilot.0062,rp.session.radical.mturilli.017099.0000,unit.000501
17350,280.280800104,0.00149989128113,0.000900030136108,283.264400005,0.204699993134,1.76990008354,exp6,fnal.gov,pilot.0066,rp.session.radical.mturilli.017099.0000,unit.000502
17351,315.504099846,0.00139999389648,0.00100016593933,297.301699877,0.204699993134,1.76950001717,exp6,aglt2.org,pilot.0084,rp.session.radical.mturilli.017099.0000,unit.000503
17352,533.536499977,0.0019998550415,0.00150012969971,527.405200005,0.204699993134,1.76909995079,exp6,fnal.gov,pilot.0120,rp.session.radical.mturilli.017099.0000,unit.000504
17353,671.805699825,0.00209999084473,0.00160002708435,628.110800028,0.204699993134,1.76880002022,exp6,fnal.gov,pilot.0021,rp.session.radical.mturilli.017099.0000,unit.000505
17354,348.345299959,0.00149989128113,0.00130009651184,353.148000002,0.204699993134,1.76839995384,exp6,fnal.gov,pilot.0058,rp.session.radical.mturilli.017099.0000,unit.000506
17355,602.600899935,0.00180006027222,0.00110006332397,653.792299986,0.204699993134,1.76800012589,exp6,fnal.gov,pilot.0125,rp.session.radical.mturilli.017099.0000,unit.000507
17356,696.270999908,0.00160002708435,0.00160002708435,663.205800056,0.204699993134,1.76760005951,exp6,fnal.gov,pilot.0060,rp.session.radical.mturilli.017099.0000,unit.000508
17357,660.756200075,0.00149989128113,0.00169992446899,673.928300142,0.204699993134,1.76719999313,exp6,fnal.gov,pilot.0055,rp.session.radical.mturilli.017099.0000,unit.000509
17358,423.419099808,0.00110006332397,0.00110006332397,422.906800032,0.204699993134,1.76690006256,exp6,fnal.gov,pilot.0012,rp.session.radical.mturilli.017099.0000,unit.000510
17359,146.153599977,0.000900030136108,0.00119996070862,138.788599968,0.204699993134,1.76649999619,exp6,its.osg,pilot.0085,rp.session.radical.mturilli.017099.0000,unit.000511
17360,285.283000231,0.00149989128113,0.00149989128113,288.71329999,0.204699993134,1.76609992981,exp6,fnal.gov,pilot.0101,rp.session.radical.mturilli.017099.0000,unit.000512
17361,1039.51069999,0.00160002708435,0.00160002708435,679.367999792,0.204699993134,1.76559996605,exp6,fnal.gov,pilot.0023,rp.session.radical.mturilli.017099.0000,unit.000513
17362,530.539499998,0.0025999546051,0.00229978561401,612.818900108,0.204699993134,1.76520013809,exp6,phys.uconn.edu,pilot.0002,rp.session.radical.mturilli.017099.0000,unit.000514
17363,355.365400076,0.00139999389648,0.00149989128113,347.358799934,0.204699993134,1.76480007172,exp6,fnal.gov,pilot.0104,rp.session.radical.mturilli.017099.0000,unit.000515
17364,543.54640007,0.00239992141724,0.00110006332397,558.342799902,0.204699993134,1.76440000534,exp6,fnal.gov,pilot.0116,rp.session.radical.mturilli.017099.0000,unit.000516
17365,306.309300184,0.00119996070862,0.00119996070862,300.472100019,0.204699993134,1.76399993896,exp6,n0x.10.2.x.x,pilot.0072,rp.session.radical.mturilli.017099.0000,unit.000517
17366,535.541499853,0.00160002708435,0.00250005722046,556.797199965,0.204699993134,1.76370000839,exp6,fnal.gov,pilot.0120,rp.session.radical.mturilli.017099.0000,unit.000518
17367,656.226400137,0.00219988822937,0.0019998550415,677.391600132,0.204699993134,1.76329994202,exp6,usatlas.bnl.gov,pilot.0094,rp.session.radical.mturilli.017099.0000,unit.000519
17368,251.25180006,0.00130009651184,0.0019998550415,275.824599981,0.204699993134,1.76290011406,exp6,fnal.gov,pilot.0066,rp.session.radical.mturilli.017099.0000,unit.000520
17369,564.566699982,0.00169992446899,0.00169992446899,612.987200022,0.204699993134,1.76250004768,exp6,fnal.gov,pilot.0074,rp.session.radical.mturilli.017099.0000,unit.000521
17370,358.362900019,0.00220012664795,0.00159978866577,412.745300055,0.204699993134,1.76209998131,exp6,CRUSH.OSG,pilot.0082,rp.session.radical.mturilli.017099.0000,unit.000522
17371,607.612299919,0.00180006027222,0.00139999389648,635.312200069,0.204699993134,1.76180005074,exp6,fnal.gov,pilot.0035,rp.session.radical.mturilli.017099.0000,unit.000523
17372,585.588800192,0.00370001792908,0.00179982185364,568.351999998,0.204699993134,1.76139998436,exp6,fnal.gov,pilot.0034,rp.session.radical.mturilli.017099.0000,unit.000524
17373,472.479599953,0.00240015983582,0.00200009346008,513.277799845,0.204699993134,1.76099991798,exp6,CRUSH.OSG,pilot.0083,rp.session.radical.mturilli.017099.0000,unit.000525
17374,567.570899963,0.00139999389648,0.00119996070862,540.118200064,0.204699993134,1.76049995422,exp6,fnal.gov,pilot.0116,rp.session.radical.mturilli.017099.0000,unit.000526
17375,359.359300137,0.00179982185364,0.00119996070862,359.189800024,0.204699993134,1.75999999046,exp6,fnal.gov,pilot.0019,rp.session.radical.mturilli.017099.0000,unit.000527
17376,614.619899988,0.00209999084473,0.00139999389648,635.835099936,0.204699993134,1.7595000267,exp6,fnal.gov,pilot.0020,rp.session.radical.mturilli.017099.0000,unit.000528
17377,365.389800072,0.00179982185364,0.00209999084473,436.845100164,0.204699993134,1.75909996033,exp6,CRUSH.OSG,pilot.0043,rp.session.radical.mturilli.017099.0000,unit.000529
17378,306.308199883,0.00119996070862,0.00100016593933,300.012199879,0.204699993134,1.75870013237,exp6,n0x.10.2.x.x,pilot.0072,rp.session.radical.mturilli.017099.0000,unit.000530
17379,585.58589983,0.00269985198975,0.00139999389648,579.867200136,0.204699993134,1.75830006599,exp6,fnal.gov,pilot.0035,rp.session.radical.mturilli.017099.0000,unit.000531
17380,261.265100002,0.00189995765686,0.00139999389648,258.85890007,0.204699993134,1.75800013542,exp6,its.osg,pilot.0008,rp.session.radical.mturilli.017099.0000,unit.000532
17381,359.387200117,0.00160002708435,0.00129985809326,356.572400093,0.204699993134,1.75760006905,exp6,n0x.10.2.x.x,pilot.0000,rp.session.radical.mturilli.017099.0000,unit.000533
17382,591.602299929,0.00300002098083,0.00200009346008,589.129699945,0.204699993134,1.75710010529,exp6,fnal.gov,pilot.0119,rp.session.radical.mturilli.017099.0000,unit.000534
17383,335.790700197,0.00160002708435,0.00139999389648,295.576699972,0.204699993134,1.75670003891,exp6,usatlas.bnl.gov,pilot.0095,rp.session.radical.mturilli.017099.0000,unit.000535
17384,426.427999973,0.00189995765686,0.00220012664795,423.492399931,0.204699993134,1.75629997253,exp6,CRUSH.OSG,pilot.0047,rp.session.radical.mturilli.017099.0000,unit.000536
17385,360.36070013,0.00139999389648,0.00110006332397,352.260999918,0.204699993134,1.75600004196,exp6,fnal.gov,pilot.0068,rp.session.radical.mturilli.017099.0000,unit.000537
17386,526.520799875,0.00289988517761,0.00230002403259,715.812000036,0.204699993134,1.7555000782,exp6,phys.uconn.edu,pilot.0039,rp.session.radical.mturilli.017099.0000,unit.000538
17387,397.395400047,0.00209999084473,0.00189995765686,436.585900068,0.204699993134,1.75510001183,exp6,CRUSH.OSG,pilot.0005,rp.session.radical.mturilli.017099.0000,unit.000539
17388,679.679699898,0.00189995765686,0.00180006027222,626.10860014,0.204699993134,1.75469994545,exp6,fnal.gov,pilot.0055,rp.session.radical.mturilli.017099.0000,unit.000540
17389,314.671999931,0.00139999389648,0.00110006332397,0.00059986114502,0.204699993134,1.75430011749,exp6,aglt2.org,pilot.0084,rp.session.radical.mturilli.017099.0000,unit.000541
17390,667.665899992,0.00309991836548,0.0019998550415,705.158100128,0.204699993134,1.75390005112,exp6,fnal.gov,pilot.0057,rp.session.radical.mturilli.017099.0000,unit.000542
17391,731.138099909,0.00319981575012,0.00150012969971,0.000699996948242,0.204699993134,1.75349998474,exp6,fnal.gov,pilot.0074,rp.session.radical.mturilli.017099.0000,unit.000543
17392,636.636000156,0.00180006027222,0.00209999084473,725.288699865,0.204699993134,1.75309991837,exp6,fnal.gov,pilot.0018,rp.session.radical.mturilli.017099.0000,unit.000544
17393,386.5079,0.00189995765686,0.00160002708435,0.000699996948242,0.204699993134,1.75270009041,exp6,fnal.gov,pilot.0068,rp.session.radical.mturilli.017099.0000,unit.000545
17394,303.472199917,0.00139999389648,0.0012001991272,314.67509985,0.204699993134,1.75230002403,exp6,aglt2.org,pilot.0084,rp.session.radical.mturilli.017099.0000,unit.000546
17395,509.674300194,0.00279998779297,0.00229978561401,0.000900030136108,0.204699993134,1.75189995766,exp6,panther.net,pilot.0036,rp.session.radical.mturilli.017099.0000,unit.000547
17396,596.601300001,0.00180006027222,0.00180006027222,644.156199932,0.204699993134,1.7515001297,exp6,fnal.gov,pilot.0075,rp.session.radical.mturilli.017099.0000,unit.000548
17397,612.15929985,0.00189995765686,0.00150012969971,0.000699996948242,0.204699993134,1.75099992752,exp6,fnal.gov,pilot.0076,rp.session.radical.mturilli.017099.0000,unit.000549
17398,314.309999943,0.00110006332397,0.00110006332397,308.521699905,0.204699993134,1.75060009956,exp6,n0x.10.2.x.x,pilot.0026,rp.session.radical.mturilli.017099.0000,unit.000550
17399,289.420099974,0.00130009651184,0.00110006332397,277.716799974,0.204699993134,1.75020003319,exp6,aglt2.org,pilot.0084,rp.session.radical.mturilli.017099.0000,unit.000551
17400,367.379600048,0.00190019607544,0.00180006027222,357.304099798,0.204699993134,1.74979996681,exp6,CRUSH.OSG,pilot.0045,rp.session.radical.mturilli.017099.0000,unit.000552
17401,256.257099867,0.00119996070862,0.000900030136108,255.915100098,0.204699993134,1.74940013885,exp6,fnal.gov,pilot.0062,rp.session.radical.mturilli.017099.0000,unit.000553
17402,540.53670001,0.00160002708435,0.0019998550415,569.531199932,0.204699993134,1.74900007248,exp6,fnal.gov,pilot.0125,rp.session.radical.mturilli.017099.0000,unit.000554
17403,564.565299988,0.00240015983582,0.00160002708435,572.142400026,0.204699993134,1.7486000061,exp6,fnal.gov,pilot.0032,rp.session.radical.mturilli.017099.0000,unit.000555
17404,306.32249999,0.00130009651184,0.0012001991272,302.027299881,0.204699993134,1.74819993973,exp6,n0x.10.2.x.x,pilot.0040,rp.session.radical.mturilli.017099.0000,unit.000556
17405,770.787199974,0.00129985809326,0.00119996070862,767.473400116,0.204699993134,1.74780011177,exp6,local,pilot.0037,rp.session.radical.mturilli.017099.0000,unit.000557
17406,343.342400074,0.00139999389648,0.00150012969971,301.825099945,0.204699993134,1.74749994278,exp6,fnal.gov,pilot.0011,rp.session.radical.mturilli.017099.0000,unit.000558
17407,630.629800081,0.00139999389648,0.00160002708435,593.956099987,0.204699993134,1.74710011482,exp6,fnal.gov,pilot.0063,rp.session.radical.mturilli.017099.0000,unit.000559
17408,593.597499847,0.0019998550415,0.00190019607544,607.592499971,0.204699993134,1.74670004845,exp6,fnal.gov,pilot.0034,rp.session.radical.mturilli.017099.0000,unit.000560
17409,620.626300097,0.00139999389648,0.00129985809326,614.306200027,0.204699993134,1.74629998207,exp6,fnal.gov,pilot.0031,rp.session.radical.mturilli.017099.0000,unit.000561
17410,408.412299871,0.00179982185364,0.00220012664795,310.304100037,0.204699993134,1.7458999157,exp6,CRUSH.OSG,pilot.0044,rp.session.radical.mturilli.017099.0000,unit.000562
17411,380.380599976,0.00179982185364,0.0019998550415,404.408500195,0.204699993134,1.74559998512,exp6,CRUSH.OSG,pilot.0005,rp.session.radical.mturilli.017099.0000,unit.000563
17412,245.333899975,0.00110006332397,0.0012001991272,236.582299948,0.204699993134,1.74519991875,exp6,usatlas.bnl.gov,pilot.0095,rp.session.radical.mturilli.017099.0000,unit.000564
17413,382.409000158,0.00180006027222,0.00169992446899,318.973700047,0.204699993134,1.7446000576,exp6,CRUSH.OSG,pilot.0045,rp.session.radical.mturilli.017099.0000,unit.000565
17414,391.405900002,0.00180006027222,0.00139999389648,402.695199966,0.204699993134,1.74419999123,exp6,CRUSH.OSG,pilot.0046,rp.session.radical.mturilli.017099.0000,unit.000566
17415,401.456099987,0.00209999084473,0.00189995765686,348.756400108,0.204699993134,1.74360013008,exp6,CRUSH.OSG,pilot.0006,rp.session.radical.mturilli.017099.0000,unit.000567
17416,307.32220006,0.0010998249054,0.00129985809326,302.956400156,0.204699993134,1.74320006371,exp6,n0x.10.2.x.x,pilot.0003,rp.session.radical.mturilli.017099.0000,unit.000568
17417,306.346700191,0.0010998249054,0.0010998249054,302.544200182,0.204699993134,1.74279999733,exp6,n0x.10.2.x.x,pilot.0009,rp.session.radical.mturilli.017099.0000,unit.000569
17418,528.531299829,0.00290012359619,0.00220012664795,520.108599901,0.204699993134,1.74230003357,exp6,phys.uconn.edu,pilot.0039,rp.session.radical.mturilli.017099.0000,unit.000570
17419,149.147099972,0.000800132751465,0.00139999389648,143.171999931,0.204699993134,1.74180006981,exp6,its.osg,pilot.0085,rp.session.radical.mturilli.017099.0000,unit.000571
17420,358.367799997,0.00130009651184,0.00160002708435,361.912499905,0.204699993134,1.74140000343,exp6,fnal.gov,pilot.0104,rp.session.radical.mturilli.017099.0000,unit.000572
17421,428.423000097,0.0010998249054,0.000900030136108,427.457700014,0.204699993134,1.74099993706,exp6,fnal.gov,pilot.0012,rp.session.radical.mturilli.017099.0000,unit.000573
17422,754.791100025,0.00249981880188,0.00289988517761,730.891400099,0.204699993134,1.7406001091,exp6,CRUSH.OSG,pilot.0049,rp.session.radical.mturilli.017099.0000,unit.000574
17423,457.463300228,0.00230002403259,0.0019998550415,426.674900055,0.204699993134,1.74020004272,exp6,CRUSH.OSG,pilot.0004,rp.session.radical.mturilli.017099.0000,unit.000575
17424,380.376999855,0.00129985809326,0.00209999084473,400.777500153,0.204699993134,1.73979997635,exp6,CRUSH.OSG,pilot.0046,rp.session.radical.mturilli.017099.0000,unit.000576
17425,676.254199982,0.00249981880188,0.00179982185364,577.662000179,0.204699993134,1.73939990997,exp6,usatlas.bnl.gov,pilot.0092,rp.session.radical.mturilli.017099.0000,unit.000577
17426,744.362699986,0.00150012969971,0.00230002403259,672.574899912,0.204699993134,1.73900008202,exp6,usatlas.bnl.gov,pilot.0093,rp.session.radical.mturilli.017099.0000,unit.000578
17427,306.318700075,0.00110006332397,0.00139999389648,300.012399912,0.204699993134,1.73860001564,exp6,its.osg,pilot.0008,rp.session.radical.mturilli.017099.0000,unit.000579
17428,440.49669981,0.00149989128113,0.00209999084473,435.451800108,0.204699993134,1.73819994926,exp6,CRUSH.OSG,pilot.0043,rp.session.radical.mturilli.017099.0000,unit.000580
17429,265.271600008,0.00169992446899,0.00160002708435,273.894200087,0.204699993134,1.73780012131,exp6,fnal.gov,pilot.0061,rp.session.radical.mturilli.017099.0000,unit.000581
17430,383.393999815,0.00130009651184,0.00170016288757,327.033499956,0.204699993134,1.73740005493,exp6,CRUSH.OSG,pilot.0007,rp.session.radical.mturilli.017099.0000,unit.000582
17431,306.571399927,0.00130009651184,0.00139999389648,299.145400047,0.204699993134,1.73699998856,exp6,n0x.10.2.x.x,pilot.0040,rp.session.radical.mturilli.017099.0000,unit.000583
17432,246.247900009,0.00180006027222,0.000699996948242,218.417000055,0.204699993134,1.73659992218,exp6,its.osg,pilot.0008,rp.session.radical.mturilli.017099.0000,unit.000584
17433,572.584699869,0.00169992446899,0.00139999389648,606.208900213,0.204699993134,1.73620009422,exp6,fnal.gov,pilot.0117,rp.session.radical.mturilli.017099.0000,unit.000585
17434,306.328799963,0.00129985809326,0.00139999389648,296.178900003,0.204699993134,1.73580002785,exp6,n0x.10.2.x.x,pilot.0072,rp.session.radical.mturilli.017099.0000,unit.000586
17435,1240.3506,0.00160002708435,0.00169992446899,1287.9993999,0.204699993134,1.73539996147,exp6,phys.uconn.edu,pilot.0038,rp.session.radical.mturilli.017099.0000,unit.000587
17436,307.327399969,0.00129985809326,0.0010998249054,301.360000134,0.204699993134,1.73500013351,exp6,n0x.10.2.x.x,pilot.0009,rp.session.radical.mturilli.017099.0000,unit.000588
17437,611.607900143,0.00209999084473,0.00189995765686,612.321399927,0.204699993134,1.73460006714,exp6,fnal.gov,pilot.0018,rp.session.radical.mturilli.017099.0000,unit.000589
17438,688.773400068,0.00200009346008,0.00169992446899,0.000699996948242,0.204699993134,1.73420000076,exp6,fnal.gov,pilot.0056,rp.session.radical.mturilli.017099.0000,unit.000590
17439,611.136899948,0.00219988822937,0.00130009651184,0.000699996948242,0.204699993134,1.73379993439,exp6,fnal.gov,pilot.0117,rp.session.radical.mturilli.017099.0000,unit.000591
17440,691.708799839,0.00210022926331,0.00150012969971,581.918399811,0.204699993134,1.73340010643,exp6,fnal.gov,pilot.0014,rp.session.radical.mturilli.017099.0000,unit.000592
17441,627.632799864,0.00239992141724,0.00189995765686,614.175700188,0.204699993134,1.73300004005,exp6,fnal.gov,pilot.0116,rp.session.radical.mturilli.017099.0000,unit.000593
17442,436.432600021,0.00110006332397,0.00239992141724,430.124400139,0.204699993134,1.73259997368,exp6,fnal.gov,pilot.0012,rp.session.radical.mturilli.017099.0000,unit.000594
17443,152.15109992,0.00160002708435,0.000800132751465,152.513700008,0.204699993134,1.73220014572,exp6,its.osg,pilot.0085,rp.session.radical.mturilli.017099.0000,unit.000595
17444,217.216199875,0.00110006332397,0.00160002708435,210.554800034,0.204699993134,1.73180007935,exp6,its.osg,pilot.0086,rp.session.radical.mturilli.017099.0000,unit.000596
17445,617.614799976,0.00189995765686,0.00139999389648,617.568399906,0.204699993134,1.73140001297,exp6,fnal.gov,pilot.0090,rp.session.radical.mturilli.017099.0000,unit.000597
17446,586.590699911,0.00189995765686,0.00180006027222,609.798599958,0.204699993134,1.73099994659,exp6,fnal.gov,pilot.0035,rp.session.radical.mturilli.017099.0000,unit.000598
17447,441.376300097,0.00329995155334,0.00189995765686,0.00110006332397,0.204699993134,1.73060011864,exp6,CRUSH.OSG,pilot.0004,rp.session.radical.mturilli.017099.0000,unit.000599
17448,664.674799919,0.00159978866577,0.00139999389648,650.577000141,0.204699993134,1.73020005226,exp6,fnal.gov,pilot.0064,rp.session.radical.mturilli.017099.0000,unit.000600
17449,255.484599829,0.00139999389648,0.00110006332397,270.417700052,0.204699993134,1.7297000885,exp6,usatlas.bnl.gov,pilot.0095,rp.session.radical.mturilli.017099.0000,unit.000601
17450,687.015900135,0.00169992446899,0.00129985809326,725.959200144,0.204699993134,1.72939991951,exp6,fnal.gov,pilot.0055,rp.session.radical.mturilli.017099.0000,unit.000602
17451,475.368499994,0.00289988517761,0.00270009040833,482.349900007,0.204699993134,1.72889995575,exp6,panther.net,pilot.0036,rp.session.radical.mturilli.017099.0000,unit.000603
17452,320.393599987,0.00150012969971,0.00110006332397,288.306099892,0.204699993134,1.72850012779,exp6,fnal.gov,pilot.0101,rp.session.radical.mturilli.017099.0000,unit.000604
17453,602.602300167,0.00219988822937,0.00139999389648,596.563199997,0.204699993134,1.72810006142,exp6,fnal.gov,pilot.0098,rp.session.radical.mturilli.017099.0000,unit.000605
17454,693.970999956,0.00189995765686,0.00160002708435,657.760800123,0.204699993134,1.72769999504,exp6,fnal.gov,pilot.0056,rp.session.radical.mturilli.017099.0000,unit.000606
17455,331.332999945,0.00149989128113,0.00160002708435,334.39380002,0.204699993134,1.72729992867,exp6,fnal.gov,pilot.0011,rp.session.radical.mturilli.017099.0000,unit.000607
17456,636.088999987,0.00220012664795,0.580699920654,571.001699924,0.204699993134,1.72690010071,exp6,fnal.gov,pilot.0071,rp.session.radical.mturilli.017099.0000,unit.000608
17457,616.618099928,0.00170016288757,0.00169992446899,609.157999992,0.204699993134,1.72650003433,exp6,fnal.gov,pilot.0115,rp.session.radical.mturilli.017099.0000,unit.000609
17458,625.811900139,0.00219988822937,0.00139999389648,0.000699996948242,0.204699993134,1.72609996796,exp6,fnal.gov,pilot.0105,rp.session.radical.mturilli.017099.0000,unit.000610
17459,542.509899855,0.00300002098083,0.00240015983582,0.00160002708435,0.204699993134,1.72570014,exp6,phys.uconn.edu,pilot.0070,rp.session.radical.mturilli.017099.0000,unit.000611
17460,384.49119997,0.00250005722046,0.00130009651184,443.637099981,0.204699993134,1.72530007362,exp6,usatlas.bnl.gov,pilot.0091,rp.session.radical.mturilli.017099.0000,unit.000612
17461,556.567199945,0.00219988822937,0.00119996070862,625.815600157,0.204699993134,1.72490000725,exp6,fnal.gov,pilot.0105,rp.session.radical.mturilli.017099.0000,unit.000613
17462,159.163599968,0.00149989128113,0.00240015983582,145.638900042,0.204699993134,1.72449994087,exp6,its.osg,pilot.0085,rp.session.radical.mturilli.017099.0000,unit.000614
17463,563.569399834,0.00279998779297,0.00180006027222,741.276800156,0.204699993134,1.72410011292,exp6,fnal.gov,pilot.0100,rp.session.radical.mturilli.017099.0000,unit.000615
17464,471.486999989,0.00300002098083,0.00239992141724,542.517500162,0.204699993134,1.72370004654,exp6,phys.uconn.edu,pilot.0070,rp.session.radical.mturilli.017099.0000,unit.000616
17465,671.827100039,0.00209999084473,0.00189995765686,0.000900030136108,0.204699993134,1.72329998016,exp6,fnal.gov,pilot.0127,rp.session.radical.mturilli.017099.0000,unit.000617
17466,616.623899937,0.00230002403259,0.00239992141724,635.098600149,0.204699993134,1.72289991379,exp6,fnal.gov,pilot.0103,rp.session.radical.mturilli.017099.0000,unit.000618
17467,532.521000147,0.0019998550415,0.00139999389648,551.844599962,0.204699993134,1.72250008583,exp6,fnal.gov,pilot.0120,rp.session.radical.mturilli.017099.0000,unit.000619
17468,470.464799881,0.00219988822937,0.00250005722046,562.601400137,0.204699993134,1.72210001945,exp6,phys.uconn.edu,pilot.0002,rp.session.radical.mturilli.017099.0000,unit.000620
17469,567.569200039,0.00139999389648,0.00180006027222,568.573999882,0.204699993134,1.72169995308,exp6,fnal.gov,pilot.0032,rp.session.radical.mturilli.017099.0000,unit.000621
17470,652.988500118,0.00189995765686,0.0025999546051,680.078400135,0.204699993134,1.72130012512,exp6,fnal.gov,pilot.0032,rp.session.radical.mturilli.017099.0000,unit.000622
