,P_LRMS_QUEUING,P_LRMS_RUNNING,P_LRMS_SUBMITTING,P_PMGR_QUEUING,P_PMGR_SCHEDULING,experiment,hid,pid,sid
2674,149.555099964,11182.1733,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0093,rp.session.radical.mturilli.017098.0001
2675,157.247900009,13522.0888,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0092,rp.session.radical.mturilli.017098.0001
2676,275.417399883,11056.3110001,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0095,rp.session.radical.mturilli.017098.0001
2677,174.442100048,7255.33529997,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0094,rp.session.radical.mturilli.017098.0001
2678,225.732199907,13453.6045001,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0097,rp.session.radical.mturilli.017098.0001
2679,170.128200054,4558.48899984,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0096,rp.session.radical.mturilli.017098.0001
2680,,,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0099,rp.session.radical.mturilli.017098.0001
2681,224.042000055,13455.2946999,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0098,rp.session.radical.mturilli.017098.0001
2682,105.604200125,13573.7324998,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0019,rp.session.radical.mturilli.017098.0001
2683,139.779900074,13539.5567999,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0018,rp.session.radical.mturilli.017098.0001
2684,172.203399897,13507.1333001,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0011,rp.session.radical.mturilli.017098.0001
2685,108.634599924,14216.0956001,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0010,rp.session.radical.mturilli.017098.0001
2686,188.229099989,9348.55819988,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0013,rp.session.radical.mturilli.017098.0001
2687,186.965300083,13936.2598,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0012,rp.session.radical.mturilli.017098.0001
2688,187.021699667,13492.3150003,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0015,rp.session.radical.mturilli.017098.0001
2689,109.193900108,13570.1427999,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0014,rp.session.radical.mturilli.017098.0001
2690,119.554700136,13559.7819998,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0017,rp.session.radical.mturilli.017098.0001
2691,106.82130003,13572.5153999,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0016,rp.session.radical.mturilli.017098.0001
2692,,,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0028,rp.session.radical.mturilli.017098.0001
2693,364.036599874,13315.3001001,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0029,rp.session.radical.mturilli.017098.0001
2694,110.871000051,10929.1368999,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0024,rp.session.radical.mturilli.017098.0001
2695,256.453799963,13422.8829,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0025,rp.session.radical.mturilli.017098.0001
2696,179.478399992,13499.8583,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0026,rp.session.radical.mturilli.017098.0001
2697,,,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0027,rp.session.radical.mturilli.017098.0001
2698,115.483599901,7019.55840015,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0020,rp.session.radical.mturilli.017098.0001
2699,103.577100039,13575.7595999,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0021,rp.session.radical.mturilli.017098.0001
2700,98.3492999077,6735.57280016,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0022,rp.session.radical.mturilli.017098.0001
2701,113.152899981,10321.802,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0023,rp.session.radical.mturilli.017098.0001
2702,181.211099863,13498.1256001,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0033,rp.session.radical.mturilli.017098.0001
2703,,,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0032,rp.session.radical.mturilli.017098.0001
2704,198.75880003,13480.5778999,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0031,rp.session.radical.mturilli.017098.0001
2705,194.396600008,13484.9401,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0030,rp.session.radical.mturilli.017098.0001
2706,176.987099886,13502.3496001,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0037,rp.session.radical.mturilli.017098.0001
2707,173.975300074,13505.3613999,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0036,rp.session.radical.mturilli.017098.0001
2708,,,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0035,rp.session.radical.mturilli.017098.0001
2709,254.482500076,13424.8541999,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0034,rp.session.radical.mturilli.017098.0001
2710,,,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0039,rp.session.radical.mturilli.017098.0001
2711,,,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0038,rp.session.radical.mturilli.017098.0001
2712,245.233999968,13434.1027,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0118,rp.session.radical.mturilli.017098.0001
2713,174.676199913,13504.6605,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0050,rp.session.radical.mturilli.017098.0001
2714,166.59649992,13512.7402,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0046,rp.session.radical.mturilli.017098.0001
2715,,,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0047,rp.session.radical.mturilli.017098.0001
2716,152.897300005,13526.4394,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0044,rp.session.radical.mturilli.017098.0001
2717,213.123800039,13466.2128999,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0045,rp.session.radical.mturilli.017098.0001
2718,,,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0042,rp.session.radical.mturilli.017098.0001
2719,151.276599884,13528.0601001,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0043,rp.session.radical.mturilli.017098.0001
2720,,,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0040,rp.session.radical.mturilli.017098.0001
2721,186.101899862,13493.2348001,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0041,rp.session.radical.mturilli.017098.0001
2722,,,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0121,rp.session.radical.mturilli.017098.0001
2723,258.377399921,13420.9593,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0120,rp.session.radical.mturilli.017098.0001
2724,230.25880003,13449.0778999,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0123,rp.session.radical.mturilli.017098.0001
2725,222.343400002,13456.9933,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0122,rp.session.radical.mturilli.017098.0001
2726,150.909100056,11785.0488,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0125,rp.session.radical.mturilli.017098.0001
2727,428.506299973,13250.8304,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0124,rp.session.radical.mturilli.017098.0001
2728,,,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0127,rp.session.radical.mturilli.017098.0001
2729,165.709500074,12071.2075999,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0126,rp.session.radical.mturilli.017098.0001
2730,343.011299849,13336.3254001,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0059,rp.session.radical.mturilli.017098.0001
2731,,,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0111,rp.session.radical.mturilli.017098.0001
2732,230.171200037,13449.1654999,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0055,rp.session.radical.mturilli.017098.0001
2733,166.522500038,13512.8141999,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0054,rp.session.radical.mturilli.017098.0001
2734,205.513099909,13473.8236001,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0057,rp.session.radical.mturilli.017098.0001
2735,123.769999981,11207.9584,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0056,rp.session.radical.mturilli.017098.0001
2736,,,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0051,rp.session.radical.mturilli.017098.0001
2737,,,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0119,rp.session.radical.mturilli.017098.0001
2738,159.647000074,13519.6896999,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0053,rp.session.radical.mturilli.017098.0001
2739,,,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0052,rp.session.radical.mturilli.017098.0001
2740,,,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0114,rp.session.radical.mturilli.017098.0001
2741,199.254999876,13480.0817001,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0115,rp.session.radical.mturilli.017098.0001
2742,173.992699862,13505.3440001,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0116,rp.session.radical.mturilli.017098.0001
2743,,,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0117,rp.session.radical.mturilli.017098.0001
2744,211.723599911,13467.6131001,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0110,rp.session.radical.mturilli.017098.0001
2745,427.969300032,13251.3673999,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0058,rp.session.radical.mturilli.017098.0001
2746,172.384000063,13506.9526999,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0112,rp.session.radical.mturilli.017098.0001
2747,,,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0113,rp.session.radical.mturilli.017098.0001
2748,172.152899981,13507.1838,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0068,rp.session.radical.mturilli.017098.0001
2749,205.75,13473.5867,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0069,rp.session.radical.mturilli.017098.0001
2750,147.383699894,13531.9530001,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0060,rp.session.radical.mturilli.017098.0001
2751,152.850499868,12385.4871001,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0061,rp.session.radical.mturilli.017098.0001
2752,151.778899908,8477.76310015,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0062,rp.session.radical.mturilli.017098.0001
2753,172.203099966,13507.1336,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0063,rp.session.radical.mturilli.017098.0001
2754,172.076999903,13507.2597001,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0064,rp.session.radical.mturilli.017098.0001
2755,330.340199947,13348.9965,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0065,rp.session.radical.mturilli.017098.0001
2756,172.034699917,13507.302,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0066,rp.session.radical.mturilli.017098.0001
2757,172.101199865,13507.2355001,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0067,rp.session.radical.mturilli.017098.0001
2758,208.13929987,13471.1974001,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0103,rp.session.radical.mturilli.017098.0001
2759,201.438199997,13477.8985,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0102,rp.session.radical.mturilli.017098.0001
2760,227.586400032,13451.7502999,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0101,rp.session.radical.mturilli.017098.0001
2761,238.860100031,13440.4765999,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0100,rp.session.radical.mturilli.017098.0001
2762,,,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0107,rp.session.radical.mturilli.017098.0001
2763,220.97969985,13458.3570001,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0106,rp.session.radical.mturilli.017098.0001
2764,,,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0105,rp.session.radical.mturilli.017098.0001
2765,,,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0104,rp.session.radical.mturilli.017098.0001
2766,176.520099878,13502.8166001,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0109,rp.session.radical.mturilli.017098.0001
2767,221.76760006,13457.5690999,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0108,rp.session.radical.mturilli.017098.0001
2768,,,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0048,rp.session.radical.mturilli.017098.0001
2769,,,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0079,rp.session.radical.mturilli.017098.0001
2770,,,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0078,rp.session.radical.mturilli.017098.0001
2771,147.288600206,13532.0480998,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0077,rp.session.radical.mturilli.017098.0001
2772,,,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0076,rp.session.radical.mturilli.017098.0001
2773,240.389100075,13438.9475999,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0075,rp.session.radical.mturilli.017098.0001
2774,,,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0049,rp.session.radical.mturilli.017098.0001
2775,221.577399969,13457.7593,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0073,rp.session.radical.mturilli.017098.0001
2776,438.580299854,13240.7564001,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0072,rp.session.radical.mturilli.017098.0001
2777,171.175800085,13508.1608999,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0071,rp.session.radical.mturilli.017098.0001
2778,171.991600037,13507.3450999,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0070,rp.session.radical.mturilli.017098.0001
2779,239.089600086,13440.2470999,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0074,rp.session.radical.mturilli.017098.0001
2780,141.602400064,13537.7342999,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0082,rp.session.radical.mturilli.017098.0001
2781,159.502099991,14758.4540999,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0083,rp.session.radical.mturilli.017098.0001
2782,143.093699932,7286.68370008,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0080,rp.session.radical.mturilli.017098.0001
2783,162.451499939,13516.8852,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0081,rp.session.radical.mturilli.017098.0001
2784,187.876599789,13491.4601002,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0086,rp.session.radical.mturilli.017098.0001
2785,263.695600033,13415.6410999,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0087,rp.session.radical.mturilli.017098.0001
2786,193.546999931,6640.37510014,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0084,rp.session.radical.mturilli.017098.0001
2787,142.813799858,13536.5229001,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0085,rp.session.radical.mturilli.017098.0001
2788,163.337800026,4259.83340001,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0088,rp.session.radical.mturilli.017098.0001
2789,230.63499999,13448.7017,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0089,rp.session.radical.mturilli.017098.0001
2790,127.197700024,8200.04959989,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0008,rp.session.radical.mturilli.017098.0001
2791,103.447900057,12735.5720999,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0009,rp.session.radical.mturilli.017098.0001
2792,100.447700024,13578.8889999,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0002,rp.session.radical.mturilli.017098.0001
2793,156.249200106,13523.0874999,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0003,rp.session.radical.mturilli.017098.0001
2794,104.924499989,13574.4122,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0000,rp.session.radical.mturilli.017098.0001
2795,202.791499853,13476.5452001,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0001,rp.session.radical.mturilli.017098.0001
2796,107.633399963,10932.3745,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0006,rp.session.radical.mturilli.017098.0001
2797,91.815199852,6443.9447,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0007,rp.session.radical.mturilli.017098.0001
2798,197.180699825,13482.1560001,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0004,rp.session.radical.mturilli.017098.0001
2799,102.375499964,13330.1066999,61.5529999733,0.040500164032,0.314199924469,exp6,,pilot.0005,rp.session.radical.mturilli.017098.0001
2800,364.171800137,6636.08229995,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0091,rp.session.radical.mturilli.017099.0000
2801,284.216700077,6716.03740001,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0090,rp.session.radical.mturilli.017099.0000
2802,302.410400152,6697.84369993,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0093,rp.session.radical.mturilli.017099.0000
2803,302.243400097,6698.01069999,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0092,rp.session.radical.mturilli.017099.0000
2804,289.338500023,6710.91560006,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0095,rp.session.radical.mturilli.017099.0000
2805,302.322900057,6697.93120003,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0094,rp.session.radical.mturilli.017099.0000
2806,273.246500015,6727.00760007,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0097,rp.session.radical.mturilli.017099.0000
2807,270.319900036,6729.93420005,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0096,rp.session.radical.mturilli.017099.0000
2808,,,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0099,rp.session.radical.mturilli.017099.0000
2809,321.752300024,6678.50180006,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0098,rp.session.radical.mturilli.017099.0000
2810,182.646300077,6817.60780001,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0019,rp.session.radical.mturilli.017099.0000
2811,243.670000076,6756.58410001,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0018,rp.session.radical.mturilli.017099.0000
2812,201.213700056,6799.04040003,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0011,rp.session.radical.mturilli.017099.0000
2813,186.989600182,6813.2644999,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0010,rp.session.radical.mturilli.017099.0000
2814,,,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0013,rp.session.radical.mturilli.017099.0000
2815,128.901300192,6871.35279989,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0012,rp.session.radical.mturilli.017099.0000
2816,,,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0015,rp.session.radical.mturilli.017099.0000
2817,309.162800074,6691.09130001,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0014,rp.session.radical.mturilli.017099.0000
2818,,,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0017,rp.session.radical.mturilli.017099.0000
2819,165.157500029,6835.09660006,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0016,rp.session.radical.mturilli.017099.0000
2820,170.486500025,6829.76760006,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0028,rp.session.radical.mturilli.017099.0000
2821,173.139900208,6827.11419988,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0029,rp.session.radical.mturilli.017099.0000
2822,206.726200104,6793.52789998,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0024,rp.session.radical.mturilli.017099.0000
2823,,,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0025,rp.session.radical.mturilli.017099.0000
2824,178.819499969,6821.43460011,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0026,rp.session.radical.mturilli.017099.0000
2825,,,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0027,rp.session.radical.mturilli.017099.0000
2826,200.406900167,6799.84719992,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0020,rp.session.radical.mturilli.017099.0000
2827,195.915500164,6804.33859992,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0021,rp.session.radical.mturilli.017099.0000
2828,,,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0022,rp.session.radical.mturilli.017099.0000
2829,179.245800018,6821.00830007,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0023,rp.session.radical.mturilli.017099.0000
2830,,,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0033,rp.session.radical.mturilli.017099.0000
2831,179.609600067,6820.64450002,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0032,rp.session.radical.mturilli.017099.0000
2832,159.179200172,6841.07489991,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0031,rp.session.radical.mturilli.017099.0000
2833,264.721600056,6735.53250003,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0030,rp.session.radical.mturilli.017099.0000
2834,185.951700211,6814.30239987,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0037,rp.session.radical.mturilli.017099.0000
2835,241.540899992,6758.71320009,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0036,rp.session.radical.mturilli.017099.0000
2836,178.109300137,6822.14479995,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0035,rp.session.radical.mturilli.017099.0000
2837,188.305999994,6811.94810009,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0034,rp.session.radical.mturilli.017099.0000
2838,317.533800125,6682.72029996,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0039,rp.session.radical.mturilli.017099.0000
2839,271.749600172,6728.50449991,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0038,rp.session.radical.mturilli.017099.0000
2840,,,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0051,rp.session.radical.mturilli.017099.0000
2841,,,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0050,rp.session.radical.mturilli.017099.0000
2842,229.138900042,6771.11520004,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0046,rp.session.radical.mturilli.017099.0000
2843,268.627100229,6731.62699986,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0047,rp.session.radical.mturilli.017099.0000
2844,233.658000231,6766.59609985,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0044,rp.session.radical.mturilli.017099.0000
2845,229.542900085,6770.7112,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0045,rp.session.radical.mturilli.017099.0000
2846,280.495000124,6719.75909996,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0042,rp.session.radical.mturilli.017099.0000
2847,247.111500263,6753.14259982,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0043,rp.session.radical.mturilli.017099.0000
2848,185.618499994,6814.63560009,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0040,rp.session.radical.mturilli.017099.0000
2849,,,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0041,rp.session.radical.mturilli.017099.0000
2850,,,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0121,rp.session.radical.mturilli.017099.0000
2851,303.630500078,6696.62360001,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0120,rp.session.radical.mturilli.017099.0000
2852,,,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0123,rp.session.radical.mturilli.017099.0000
2853,302.745900154,6697.50819993,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0122,rp.session.radical.mturilli.017099.0000
2854,255.209500074,6745.04460001,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0125,rp.session.radical.mturilli.017099.0000
2855,259.848700047,6740.40540004,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0124,rp.session.radical.mturilli.017099.0000
2856,402.049600124,6598.20449996,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0127,rp.session.radical.mturilli.017099.0000
2857,302.595000029,6697.65910006,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0126,rp.session.radical.mturilli.017099.0000
2858,318.736700058,6681.51740003,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0059,rp.session.radical.mturilli.017099.0000
2859,215.839800119,6784.41429996,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0058,rp.session.radical.mturilli.017099.0000
2860,238.384100199,6761.86999989,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0055,rp.session.radical.mturilli.017099.0000
2861,273.85860014,6726.39549994,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0054,rp.session.radical.mturilli.017099.0000
2862,235.978500128,6764.27559996,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0057,rp.session.radical.mturilli.017099.0000
2863,261.916900158,6738.33719993,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0056,rp.session.radical.mturilli.017099.0000
2864,,,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0118,rp.session.radical.mturilli.017099.0000
2865,281.242799997,6719.01130009,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0119,rp.session.radical.mturilli.017099.0000
2866,,,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0053,rp.session.radical.mturilli.017099.0000
2867,,,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0052,rp.session.radical.mturilli.017099.0000
2868,294.907800198,6705.34629989,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0114,rp.session.radical.mturilli.017099.0000
2869,300.254000187,6700.0000999,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0115,rp.session.radical.mturilli.017099.0000
2870,262.369400024,6737.88470006,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0116,rp.session.radical.mturilli.017099.0000
2871,260.105300188,6740.1487999,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0117,rp.session.radical.mturilli.017099.0000
2872,294.791000128,6705.46309996,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0110,rp.session.radical.mturilli.017099.0000
2873,274.976100206,6725.27799988,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0111,rp.session.radical.mturilli.017099.0000
2874,,,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0112,rp.session.radical.mturilli.017099.0000
2875,,,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0113,rp.session.radical.mturilli.017099.0000
2876,245.147400141,6755.10669994,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0068,rp.session.radical.mturilli.017099.0000
2877,,,63.6487998962,0.0162999629974,0.328799962997,exp6,fnal.gov,pilot.0069,rp.session.radical.mturilli.017099.0000
